date,regime_0_prob,regime_1_prob,regime_2_prob,regime_id,regime_label
2015-04-24,0.9919850551534399,3.96955412840466e-22,0.008014944846560184,0,Mean-Reverting / Stagnant
2015-04-27,0.9439163039665296,1.0852368001949116e-22,0.05608369603347115,0,Mean-Reverting / Stagnant
2015-04-28,0.9986402664120376,3.7874162034632666e-23,0.0013597335879622086,0,Mean-Reverting / Stagnant
2015-04-29,2.763075748385113e-05,1.5516978031713006e-17,0.9999723692425144,2,High-Vol Bear
2015-04-30,0.5050833270911189,3.742971509424695e-06,0.49491292993737235,0,Mean-Reverting / Stagnant
2015-05-01,0.9320847682013015,6.040531532942528e-05,0.06785482648336831,0,Mean-Reverting / Stagnant
2015-05-04,0.9479273640214384,0.0005607393236468088,0.05151189665491392,0,Mean-Reverting / Stagnant
2015-05-05,0.07782895633891508,4.811142713217533e-09,0.9221710388499421,2,High-Vol Bear
2015-05-06,0.12275185909339126,5.561497679478873e-05,0.8771925259298147,2,High-Vol Bear
2015-05-07,0.9733734121788838,0.0010430262014627253,0.025583561619653326,0,Mean-Reverting / Stagnant
2015-05-08,0.22093042265159998,0.7415004645301447,0.03756911281825539,1,High-Vol Bull
2015-05-11,0.5748709950721701,0.3340387940336147,0.09109021089421482,0,Mean-Reverting / Stagnant
2015-05-12,0.2996437431434489,0.3496503274326848,0.3507059294238668,2,High-Vol Bear
2015-05-13,0.6488630407808853,0.30418337572705784,0.04695358349205658,0,Mean-Reverting / Stagnant
2015-05-14,0.44560852830010717,0.5523355592031167,0.0020559124967762096,1,High-Vol Bull
2015-05-15,0.010871924898337371,0.9727392775917568,0.01638879750990609,1,High-Vol Bull
2015-05-18,0.5617010547140913,0.42539951993759745,0.012899425348311632,0,Mean-Reverting / Stagnant
2015-05-19,0.15578595113454563,0.8125740302838349,0.0316400185816191,1,High-Vol Bull
2015-05-20,0.5386245671954123,0.4608986381035915,0.0004767947009955517,0,Mean-Reverting / Stagnant
2015-05-21,0.999432497792082,0.00011146693612525894,0.00045603527179296957,0,Mean-Reverting / Stagnant
2015-05-22,0.9994093785184143,0.00016672525173827335,0.000423896229847828,0,Mean-Reverting / Stagnant
2015-05-26,0.4038415786857612,0.5368382859506728,0.05932013536356645,1,High-Vol Bull
2015-05-27,0.5843691359301546,0.4154904797952588,0.00014038427458623089,0,Mean-Reverting / Stagnant
2015-05-28,0.39655053442911825,0.6031620969830229,0.00028736858785853104,1,High-Vol Bull
2015-05-29,0.006913932519026021,0.9925015280152053,0.0005845394657686978,1,High-Vol Bull
2015-06-01,0.08212972728966496,0.9170877908183266,0.0007824818920087131,1,High-Vol Bull
2015-06-02,0.0916646557259501,0.9044335819935571,0.0039017622804922163,1,High-Vol Bull
2015-06-03,0.016188768737076926,0.9395773673100177,0.044233863952905995,1,High-Vol Bull
2015-06-04,0.20928330289592714,0.7897293768444803,0.0009873202595928972,1,High-Vol Bull
2015-06-05,0.551958321573187,0.4380810323455091,0.009960646081304475,0,Mean-Reverting / Stagnant
2015-06-08,0.7256424688207751,0.2689827166358624,0.005374814543362327,0,Mean-Reverting / Stagnant
2015-06-09,0.9130649381470047,0.08412286111252687,0.0028122007404679243,0,Mean-Reverting / Stagnant
2015-06-10,0.19866227486134658,0.7975608941266815,0.003776831011971187,1,High-Vol Bull
2015-06-11,0.06820894321219831,0.9299124351392488,0.0018786216485522516,1,High-Vol Bull
2015-06-12,0.22815765748314645,0.7691905272097173,0.0026518153071370958,1,High-Vol Bull
2015-06-15,0.5074028846496894,0.48896280362658434,0.0036343117237259415,0,Mean-Reverting / Stagnant
2015-06-16,0.11343113257287146,0.8856754389345144,0.0008934284926133695,1,High-Vol Bull
2015-06-17,0.2882128094026747,0.7104825693098135,0.0013046212875118587,1,High-Vol Bull
2015-06-18,0.5878513777253709,0.4073324485042939,0.004816173770335714,0,Mean-Reverting / Stagnant
2015-06-19,0.040278169900921576,0.9573712805196789,0.0023505495793995075,1,High-Vol Bull
2015-06-22,0.0016421334268442915,0.9951254842224804,0.003232382350674959,1,High-Vol Bull
2015-06-23,0.02329466539030761,0.9764943086218671,0.00021102598782603686,1,High-Vol Bull
2015-06-24,0.030255421884402597,0.969683553186787,6.1024928809724706e-05,1,High-Vol Bull
2015-06-25,0.1085001305494479,0.8914469971279053,5.287232264713397e-05,1,High-Vol Bull
2015-06-26,0.0452397709095089,0.9546050225969461,0.00015520649354452065,1,High-Vol Bull
2015-06-29,0.007256420189616559,0.34710426298435126,0.6456393168260316,2,High-Vol Bear
2015-06-30,0.011693160332674854,0.9536915855527803,0.0346152541145443,1,High-Vol Bull
2015-07-01,0.09511602066197122,0.9030471229632102,0.001836856374819093,1,High-Vol Bull
2015-07-02,0.06278977311340686,0.9079952358320607,0.029214991054532135,1,High-Vol Bull
2015-07-03,0.057752228046524086,0.9417987331888991,0.00044903876457713947,1,High-Vol Bull
2015-07-06,0.3845872486401561,0.5583306027062758,0.05708214865356878,1,High-Vol Bull
2015-07-07,7.443036537240959e-05,0.0001121676066947109,0.9998134020279345,2,High-Vol Bear
2015-07-08,0.0008494524433702113,0.001464073149875401,0.9976864744067545,2,High-Vol Bear
2015-07-09,0.009513330740220458,0.8880613554605729,0.10242531379920641,1,High-Vol Bull
2015-07-10,0.06496555324583347,0.8817491256016585,0.05328532115250878,1,High-Vol Bull
2015-07-13,0.018169456932241583,0.9765831313793609,0.0052474116883970984,1,High-Vol Bull
2015-07-14,0.01627013901065656,0.9835845209649517,0.00014534002439204935,1,High-Vol Bull
2015-07-15,0.005464250988272807,0.9939305106516779,0.0006052383600486566,1,High-Vol Bull
2015-07-16,0.030834511418191542,0.9687795520231464,0.00038593655866195754,1,High-Vol Bull
2015-07-17,0.05910917341938029,0.940606438329379,0.00028438825124111976,1,High-Vol Bull
2015-07-20,0.04490037834504108,0.9487542164763653,0.006345405178594422,1,High-Vol Bull
2015-07-21,0.035722860843298926,0.9639501891451757,0.0003269500115255516,1,High-Vol Bull
2015-07-22,0.03191296174676704,0.9677709426377314,0.0003160956155015057,1,High-Vol Bull
2015-07-23,0.018414975689337837,0.981384203864505,0.0002008204461567338,1,High-Vol Bull
2015-07-24,0.014202487107344416,0.9846537475162108,0.001143765376444988,1,High-Vol Bull
2015-07-27,0.23500178628131213,0.5607722888243399,0.2042259248943474,1,High-Vol Bull
2015-07-28,0.11747880198114824,0.7046946570955888,0.1778265409232639,1,High-Vol Bull
2015-07-29,0.04364101091457164,0.9539606015904915,0.0023983874949370853,1,High-Vol Bull
2015-07-30,0.037989886400267875,0.9578546743555624,0.004155439244170386,1,High-Vol Bull
2015-07-31,0.01697291450374038,0.9822254261847955,0.0008016593114642045,1,High-Vol Bull
2015-08-03,0.027576803812833964,0.9699865240834327,0.0024366721037326735,1,High-Vol Bull
2015-08-04,0.1413646424728993,0.8571396022759333,0.0014957552511672726,1,High-Vol Bull
2015-08-05,0.4980705998781935,0.45659106608368977,0.04533833403811604,0,Mean-Reverting / Stagnant
2015-08-06,0.017698270972015994,0.980458059048187,0.0018436699797971224,1,High-Vol Bull
2015-08-07,0.06806204007877613,0.9314707326825257,0.0004672272386982646,1,High-Vol Bull
2015-08-10,0.11038896151132294,0.8892184058594756,0.0003926326292010253,1,High-Vol Bull
2015-08-11,0.02165905848126296,0.9750833606880238,0.0032575808307130417,1,High-Vol Bull
2015-08-12,0.005439609185219846,0.0006488993802993016,0.9939114914344818,2,High-Vol Bear
2015-08-13,0.07009689182815723,0.8851054769303008,0.044797631241542304,1,High-Vol Bull
2015-08-14,0.5599779287080331,0.42456655651526115,0.015455514776706033,0,Mean-Reverting / Stagnant
2015-08-17,0.06438246941520946,0.9329605175089111,0.002657013075879191,1,High-Vol Bull
2015-08-18,0.03482067784712463,0.9623754235044198,0.00280389864845581,1,High-Vol Bull
2015-08-19,0.3378198689605336,0.5963289363847042,0.06585119465476146,1,High-Vol Bull
2015-08-20,0.042253167792974215,0.009238657424573526,0.9485081747824508,2,High-Vol Bear
2015-08-21,4.123406604136119e-09,3.217549551814505e-11,0.9999999958444192,2,High-Vol Bear
2015-08-24,2.338411891047239e-19,8.570841029253771e-36,1.0,2,High-Vol Bear
2015-08-25,6.642937217445527e-08,6.494242827845749e-12,0.9999999335641321,2,High-Vol Bear
2015-08-26,0.0003387660725626693,3.368840710917714e-05,0.9996275455203286,2,High-Vol Bear
2015-08-27,0.0027572807046904913,0.051467445318481964,0.9457752739768284,2,High-Vol Bear
2015-08-28,0.030093661902455052,0.9228625147674845,0.04704382333006026,1,High-Vol Bull
2015-08-31,0.001251010481277718,0.9869342442215003,0.011814745297222368,1,High-Vol Bull
2015-09-01,0.0032269985175848036,0.9447577040726199,0.0520152974097944,1,High-Vol Bull
2015-09-02,0.02123305888378074,0.09383759325518763,0.8849293478610308,2,High-Vol Bear
2015-09-03,0.0003022957208898722,0.9925520057067507,0.007145698572358724,1,High-Vol Bull
2015-09-04,0.0004539244034894859,0.9628980267086179,0.03664804888789302,1,High-Vol Bull
2015-09-07,0.0008674851450837057,0.9977791697937809,0.001353345061135189,1,High-Vol Bull
2015-09-08,0.0010325152273710644,0.9972369174211669,0.0017305673514612541,1,High-Vol Bull
2015-09-09,2.6786937250292487e-05,0.9997798941311303,0.00019331893161910157,1,High-Vol Bull
2015-09-10,0.0024779292439232018,0.9950877773984709,0.002434293357606625,1,High-Vol Bull
2015-09-11,2.951557155785521e-05,0.9992147737124654,0.0007557107159765915,1,High-Vol Bull
2015-09-14,0.0002065558288529804,0.9989582271375791,0.0008352170335687888,1,High-Vol Bull
2015-09-15,0.0007037659999905942,0.9969107688432525,0.00238546515675659,1,High-Vol Bull
2015-09-16,0.00046630293514542,0.9143348663592491,0.08519883070560563,1,High-Vol Bull
2015-09-17,0.0006077732729336829,0.9976148288366945,0.0017773978903712732,1,High-Vol Bull
2015-09-18,3.7387435257207227e-06,0.9064183553975029,0.09357790585897126,1,High-Vol Bull
2015-09-21,0.0009517488871764752,0.8401963701614249,0.15885188095139838,1,High-Vol Bull
2015-09-22,0.0005636097674680882,0.0029785604582599767,0.9964578297742721,2,High-Vol Bear
2015-09-23,0.0071492175289001375,0.07806330973263238,0.9147874727384667,2,High-Vol Bear
2015-09-24,3.6996440108128126e-05,1.15698913535413e-12,0.9999630035587341,2,High-Vol Bear
2015-09-25,0.000662812988888167,0.8226201963310128,0.1767169906800982,1,High-Vol Bull
2015-09-28,0.0006795939139284479,0.047521185296348196,0.9517992207897237,2,High-Vol Bear
2015-09-29,0.0006049354167544553,0.9829587182720836,0.016436346311161643,1,High-Vol Bull
2015-09-30,0.0019324199113039963,0.9859266438808528,0.012140936207842661,1,High-Vol Bull
2015-10-01,0.0045634190832444166,0.9385060219387238,0.056930558978031696,1,High-Vol Bull
2015-10-02,0.0044867559805900304,0.7862310089989448,0.20928223502046595,1,High-Vol Bull
2015-10-05,0.0004479291719965127,0.9970950228653962,0.0024570479626067885,1,High-Vol Bull
2015-10-06,0.00044648261041048946,0.9967786260778615,0.0027748913117274327,1,High-Vol Bull
2015-10-07,0.0007581959693064063,0.9983783492119257,0.0008634548187673166,1,High-Vol Bull
2015-10-08,0.00943458698549775,0.9668933527212115,0.02367206029328992,1,High-Vol Bull
2015-10-09,0.00021246922422502298,0.9968654171674134,0.0029221136083614177,1,High-Vol Bull
2015-10-12,0.0004388303533744449,0.998174078960342,0.0013870906862840252,1,High-Vol Bull
2015-10-13,0.00010232582761754785,0.9992628297217154,0.0006348444506676571,1,High-Vol Bull
2015-10-14,0.0006047923970293211,0.9958868611232942,0.0035083464796773155,1,High-Vol Bull
2015-10-15,0.0017450390737914158,0.9839424307081144,0.014312530218093996,1,High-Vol Bull
2015-10-16,0.0007291673567200472,0.9898960591072823,0.009374773535996996,1,High-Vol Bull
2015-10-19,0.0007727354439735296,0.9961900068432732,0.0030372577127530534,1,High-Vol Bull
2015-10-20,0.00034710226074154577,0.99767209634922,0.0019808013900375725,1,High-Vol Bull
2015-10-21,0.00011878630367920449,0.9991208527621869,0.0007603609341343896,1,High-Vol Bull
2015-10-22,0.008442482391074424,0.5639843832551771,0.42757313435374766,1,High-Vol Bull
2015-10-23,0.06212834428989963,7.742042238439749e-05,0.9377942352877151,2,High-Vol Bear
2015-10-26,0.014886802616553375,3.94407366352455e-09,0.9851131934393738,2,High-Vol Bear
2015-10-27,0.04528078472396413,0.00018105482638537028,0.9545381604496499,2,High-Vol Bear
2015-10-28,0.1925977502440397,0.0003486146708481911,0.8070536350851113,2,High-Vol Bear
2015-10-29,0.0018790451435123363,0.4707561512535676,0.5273648036029209,2,High-Vol Bear
2015-10-30,0.0008149293901887622,0.9971128268749264,0.002072243734883961,1,High-Vol Bull
2015-11-02,0.0021305630923612704,0.9836448695887579,0.01422456731888064,1,High-Vol Bull
2015-11-03,0.000729520923353544,0.9434015444210447,0.05586893465560184,1,High-Vol Bull
2015-11-04,0.0005849061184477568,0.9731592241216073,0.026255869759945122,1,High-Vol Bull
2015-11-05,0.0072428406718254,0.9836696205128731,0.009087538815301173,1,High-Vol Bull
2015-11-06,0.0008398799576876883,0.9055292121003151,0.09363090794199792,1,High-Vol Bull
2015-11-09,0.000607744557360011,0.9953995963338456,0.003992659108793954,1,High-Vol Bull
2015-11-10,0.001864727081173746,0.9947727015822749,0.003362571336551353,1,High-Vol Bull
2015-11-11,0.0015605952177502455,0.9965870552691735,0.001852349513075472,1,High-Vol Bull
2015-11-12,6.378260338173175e-05,0.9998451699347211,9.104746189779797e-05,1,High-Vol Bull
2015-11-13,5.3255946178396454e-05,0.9997834643937454,0.00016327966007605965,1,High-Vol Bull
2015-11-16,0.00044895732134511484,0.9984869962585493,0.0010640464201053378,1,High-Vol Bull
2015-11-17,2.493133883451685e-05,0.4942428256133123,0.5057322430478524,2,High-Vol Bear
2015-11-18,0.0034824653485385653,0.9062414648958655,0.09027606975559554,1,High-Vol Bull
2015-11-19,0.04068093369061554,0.9548942906255306,0.004424775683853928,1,High-Vol Bull
2015-11-20,0.4270376837211405,0.3604966016161758,0.21246571466268283,0,Mean-Reverting / Stagnant
2015-11-23,0.9817592554677607,4.073647744018873e-09,0.01824074045859128,0,Mean-Reverting / Stagnant
2015-11-24,0.7864754090064492,3.495376694810262e-09,0.21352458749817452,0,Mean-Reverting / Stagnant
2015-11-25,0.9969936838765274,1.1715409637888335e-11,0.0030063161117568475,0,Mean-Reverting / Stagnant
2015-11-26,0.9637025869225101,1.0469084485658559e-14,0.03629741307747962,0,Mean-Reverting / Stagnant
2015-11-27,0.9988984996380043,5.483782362805414e-29,0.0011015003619957767,0,Mean-Reverting / Stagnant
2015-11-30,0.9804237636183327,7.330538646191326e-15,0.019576236381659638,0,Mean-Reverting / Stagnant
2015-12-01,0.9608572447815188,2.8622266494639795e-11,0.03914275518985911,0,Mean-Reverting / Stagnant
2015-12-02,0.9933946248109952,9.032403732625503e-12,0.00660537517997321,0,Mean-Reverting / Stagnant
2015-12-03,6.096668213435764e-11,7.712645624047163e-20,0.9999999999390319,2,High-Vol Bear
2015-12-04,0.002325260513005631,2.1380246470555e-06,0.9976726014623487,2,High-Vol Bear
2015-12-07,0.005912408130941271,0.6891186587499483,0.30496893311911133,1,High-Vol Bull
2015-12-08,0.9643902924461212,0.00033364260058487446,0.03527606495329344,0,Mean-Reverting / Stagnant
2015-12-09,0.42826949300077544,0.5110893887650082,0.06064111823421686,1,High-Vol Bull
2015-12-10,0.16059112841869494,0.8351223055664908,0.004286566014814673,1,High-Vol Bull
2015-12-11,0.043140916038930846,0.3780646287270619,0.5787944552340067,2,High-Vol Bear
2015-12-14,0.2754593013634515,0.4432035850773334,0.28133711355921426,1,High-Vol Bull
2015-12-15,0.08521683021812347,0.9053691885368608,0.009413981245014975,1,High-Vol Bull
2015-12-16,0.14486206742488883,0.8191735307361867,0.035964401838924374,1,High-Vol Bull
2015-12-17,0.1084329031024354,0.6578175118083932,0.23374958508917149,1,High-Vol Bull
2015-12-18,0.05127955875616474,0.9407755303956287,0.007944910848206097,1,High-Vol Bull
2015-12-21,0.021186450565247986,0.9630178853283524,0.015795664106398724,1,High-Vol Bull
2015-12-22,0.04245056973029627,0.9522901773436678,0.005259252926036695,1,High-Vol Bull
2015-12-23,0.01582940440851207,0.9832722873928365,0.0008983081986512472,1,High-Vol Bull
2015-12-24,0.05731501171490744,0.941911241306606,0.0007737469784866629,1,High-Vol Bull
2015-12-28,0.0411497643889634,0.9504032147353065,0.008447020875729818,1,High-Vol Bull
2015-12-29,0.004288088238754751,0.9941851785718276,0.0015267331894172093,1,High-Vol Bull
2015-12-30,0.13654126558168872,0.8613390460260999,0.0021196883922115026,1,High-Vol Bull
2015-12-31,0.04771942569589772,0.9518463431921391,0.0004342311119631147,1,High-Vol Bull
2016-01-04,0.009587445826812672,0.1099240974420133,0.8804884567311742,2,High-Vol Bear
2016-01-05,0.012031377452087155,0.9469196130176308,0.04104900953028237,1,High-Vol Bull
2016-01-06,0.04823480033715809,0.9368516050798649,0.014913594582976338,1,High-Vol Bull
2016-01-07,0.19088366331914394,0.16081072089462106,0.6483056157862358,2,High-Vol Bear
2016-01-08,0.7167222164758521,0.18922909561879625,0.09404868790535097,0,Mean-Reverting / Stagnant
2016-01-11,0.6567341198838366,0.32317571596550887,0.02009016415065486,0,Mean-Reverting / Stagnant
2016-01-12,0.7515743179047887,0.22654874837629171,0.02187693371891933,0,Mean-Reverting / Stagnant
2016-01-13,0.024071092930747547,0.9676697904121923,0.00825911665706033,1,High-Vol Bull
2016-01-14,0.1342421004618562,0.8145789450739582,0.05117895446418605,1,High-Vol Bull
2016-01-15,0.4731439253178881,0.4507357623450659,0.07612031233704648,0,Mean-Reverting / Stagnant
2016-01-18,0.5209434906633282,0.47744009203715526,0.001616417299515832,0,Mean-Reverting / Stagnant
2016-01-19,0.30464418435599844,0.6928156229393544,0.0025401927046463896,1,High-Vol Bull
2016-01-20,0.5365469614108195,0.30808711272115996,0.15536592586801906,0,Mean-Reverting / Stagnant
2016-01-21,0.9823474461885378,0.013933401033577032,0.0037191527778843714,0,Mean-Reverting / Stagnant
2016-01-22,0.9643532066895523,0.018912079117459353,0.01673471419298795,0,Mean-Reverting / Stagnant
2016-01-25,0.5033751122728471,0.4779587723883857,0.018666115338766984,0,Mean-Reverting / Stagnant
2016-01-26,0.9969409635903529,0.0016401424322020196,0.0014188939774449096,0,Mean-Reverting / Stagnant
2016-01-27,0.9772109653977039,0.020738575760444626,0.0020504588418522444,0,Mean-Reverting / Stagnant
2016-01-28,0.9891106514132644,0.002748622166635685,0.008140726420100249,0,Mean-Reverting / Stagnant
2016-01-29,0.995753631854581,0.0008432184121951187,0.0034031497332232966,0,Mean-Reverting / Stagnant
2016-02-01,0.8259924053438046,0.1731758030119794,0.0008317916442158634,0,Mean-Reverting / Stagnant
2016-02-02,0.95661091589883,0.006982729354580318,0.036406354746589036,0,Mean-Reverting / Stagnant
2016-02-03,0.6745883573687087,0.001089030646431193,0.32432261198485934,0,Mean-Reverting / Stagnant
2016-02-04,0.9848560309040868,1.3001884918150441e-08,0.015143956094028027,0,Mean-Reverting / Stagnant
2016-02-05,0.9923263051934592,2.11344231869719e-07,0.007673483462308366,0,Mean-Reverting / Stagnant
2016-02-08,0.974532787542006,5.493864208789753e-22,0.025467212457995658,0,Mean-Reverting / Stagnant
2016-02-09,0.9993866309543775,5.947348882281096e-22,0.0006133690456217649,0,Mean-Reverting / Stagnant
2016-02-10,0.9999276328798115,7.725985487187295e-36,7.236712018919698e-05,0,Mean-Reverting / Stagnant
2016-02-11,0.9691181471605669,3.84920127185124e-42,0.030881852839433337,0,Mean-Reverting / Stagnant
2016-02-12,0.9997954317585213,6.750358154524228e-37,0.00020456824147928782,0,Mean-Reverting / Stagnant
2016-02-15,0.99998384251535,1.0755542640845683e-34,1.615748464947614e-05,0,Mean-Reverting / Stagnant
2016-02-16,0.9998988674270939,8.03497099866822e-35,0.00010113257290546391,0,Mean-Reverting / Stagnant
2016-02-17,0.9999781892287279,6.650032987147359e-36,2.1810771271633168e-05,0,Mean-Reverting / Stagnant
2016-02-18,0.9998871846182007,1.3501186843866147e-18,0.0001128153817998892,0,Mean-Reverting / Stagnant
2016-02-19,0.9999956921692456,1.3582725108722838e-36,4.307830754255623e-06,0,Mean-Reverting / Stagnant
2016-02-22,0.9999999749413998,1.287119219863816e-65,2.5058600011830222e-08,0,Mean-Reverting / Stagnant
2016-02-23,0.9999981607474954,4.290514505150002e-37,1.8392525049065133e-06,0,Mean-Reverting / Stagnant
2016-02-24,0.999999943749504,4.963287143207049e-65,5.625049540356094e-08,0,Mean-Reverting / Stagnant
2016-02-25,0.9999999998513651,1.823886924332128e-108,1.4863615944307883e-10,0,Mean-Reverting / Stagnant
2016-02-26,0.9999995503008011,1.8061123581266512e-64,4.496991999182433e-07,0,Mean-Reverting / Stagnant
2016-02-29,0.9999942426527559,2.722058892444306e-36,5.757347243273964e-06,0,Mean-Reverting / Stagnant
2016-03-01,0.9999863565802426,1.4459714276629774e-36,1.3643419758151795e-05,0,Mean-Reverting / Stagnant
2016-03-02,0.9999067823146944,2.707465444978365e-35,9.321768530560562e-05,0,Mean-Reverting / Stagnant
2016-03-03,0.9998100719840037,2.005513261533463e-18,0.00018992801599634557,0,Mean-Reverting / Stagnant
2016-03-04,0.9999980028643568,9.762537633349865e-34,1.9971356428815997e-06,0,Mean-Reverting / Stagnant
2016-03-07,0.9999781832528707,9.270474952382146e-17,2.181674712931643e-05,0,Mean-Reverting / Stagnant
2016-03-08,0.999939448836892,1.0872106223784846e-16,6.0551163107113147e-05,0,Mean-Reverting / Stagnant
2016-03-09,0.9999897590695326,7.840113075497245e-17,1.0240930466788418e-05,0,Mean-Reverting / Stagnant
2016-03-10,0.9994469456752355,3.828381490307279e-07,0.0005526714866163192,0,Mean-Reverting / Stagnant
2016-03-11,0.9995397448473234,1.9678448733369843e-16,0.00046025515267641016,0,Mean-Reverting / Stagnant
2016-03-14,0.9998930726525821,6.9871065243800314e-06,9.994024089435631e-05,0,Mean-Reverting / Stagnant
2016-03-15,0.9446388983347602,0.05534245169479346,1.8649970446928082e-05,0,Mean-Reverting / Stagnant
2016-03-16,0.9827643670650997,0.01714799710913791,8.763582576243334e-05,0,Mean-Reverting / Stagnant
2016-03-17,0.9988990820888274,0.0010446422037470393,5.627570742484788e-05,0,Mean-Reverting / Stagnant
2016-03-18,0.9971378238771397,0.0028318591617352033,3.031696112531077e-05,0,Mean-Reverting / Stagnant
2016-03-21,0.9937753805344197,0.006209145828996972,1.547363658393959e-05,0,Mean-Reverting / Stagnant
2016-03-22,0.9999946641503907,2.0975006924390726e-07,5.126099540450219e-06,0,Mean-Reverting / Stagnant
2016-03-23,0.9999836602263225,2.8480561123378436e-07,1.6054968065939452e-05,0,Mean-Reverting / Stagnant
2016-03-24,0.9999881518428734,1.7451930819085695e-06,1.0102964044118051e-05,0,Mean-Reverting / Stagnant
2016-03-28,0.9999950359806515,2.0169188435119757e-07,4.76232746375588e-06,0,Mean-Reverting / Stagnant
2016-03-29,0.9999938031680402,9.592926855819935e-16,6.196831960147616e-06,0,Mean-Reverting / Stagnant
2016-03-30,0.9999919385833371,5.638877225683349e-15,8.061416657729053e-06,0,Mean-Reverting / Stagnant
2016-03-31,0.999998636053099,1.592179631310359e-07,1.2047289373019396e-06,0,Mean-Reverting / Stagnant
2016-04-01,0.9999836629934007,6.691181322377806e-10,1.6336337480614364e-05,0,Mean-Reverting / Stagnant
2016-04-04,0.9999998895771797,3.426568064756412e-16,1.1042282085197998e-07,0,Mean-Reverting / Stagnant
2016-04-05,0.9999991094223,3.199914014880843e-10,8.902577092699209e-07,0,Mean-Reverting / Stagnant
2016-04-06,0.9999999329772931,1.3929617705621253e-08,5.309308928404563e-08,0,Mean-Reverting / Stagnant
2016-04-07,0.9988894562342361,0.001107340038121729,3.203727641762861e-06,0,Mean-Reverting / Stagnant
2016-04-08,0.999999343537438,5.385681098029398e-07,1.178944524946038e-07,0,Mean-Reverting / Stagnant
2016-04-11,0.984174297960943,0.015823641118095012,2.060920962795761e-06,0,Mean-Reverting / Stagnant
2016-04-12,0.6669583733667249,0.33304037285332533,1.25377995002845e-06,0,Mean-Reverting / Stagnant
2016-04-13,0.11932342538686352,0.8806748943533483,1.6802597887601325e-06,1,High-Vol Bull
2016-04-14,0.13421375381388742,0.8657823688667478,3.877319364386666e-06,1,High-Vol Bull
2016-04-15,0.07466532709722908,0.925334464317406,2.0858536451897625e-07,1,High-Vol Bull
2016-04-18,0.0469869189184093,0.9530129216624902,1.5941910034812008e-07,1,High-Vol Bull
2016-04-19,0.2331989369761567,0.7667994075541275,1.65546971594525e-06,1,High-Vol Bull
2016-04-20,0.041767428689281794,0.9582323112125125,2.600982049115694e-07,1,High-Vol Bull
2016-04-21,0.04332160407005503,0.9566738616236037,4.534306341217152e-06,1,High-Vol Bull
2016-04-22,0.22961988894801674,0.7703626752554252,1.7435796557622222e-05,1,High-Vol Bull
2016-04-25,0.1510500768976368,0.8489441214802647,5.801622098213511e-06,1,High-Vol Bull
2016-04-26,0.14022125170315777,0.8597767734863087,1.9748105339377253e-06,1,High-Vol Bull
2016-04-27,0.24680492400999424,0.7531932420352513,1.833954754279727e-06,1,High-Vol Bull
2016-04-28,0.28358517456182114,0.7163569090615896,5.791637658969882e-05,1,High-Vol Bull
2016-04-29,0.049094726297982644,0.9508983426012754,6.93110074189556e-06,1,High-Vol Bull
2016-05-02,0.0005453815445575357,0.9994546038675993,1.4587844856383148e-08,1,High-Vol Bull
2016-05-03,0.010004449450265138,0.9899954229646112,1.2758512454743352e-07,1,High-Vol Bull
2016-05-04,0.03212168124207113,0.9678774358555787,8.829023503657125e-07,1,High-Vol Bull
2016-05-05,0.013254016369141539,0.9867458714442688,1.1218659017124486e-07,1,High-Vol Bull
2016-05-06,0.011272982871937497,0.9887267114805761,3.056474864013753e-07,1,High-Vol Bull
2016-05-09,0.0238950501404227,0.9760997993324712,5.150527105647483e-06,1,High-Vol Bull
2016-05-10,0.001103310630245995,0.998896455173251,2.341965024870488e-07,1,High-Vol Bull
2016-05-11,0.0030389672180100693,0.9969601906757534,8.421062370575664e-07,1,High-Vol Bull
2016-05-12,0.00011698036520216597,0.9998829635616179,5.607317979009031e-08,1,High-Vol Bull
2016-05-13,0.0010175861157342382,0.9989823547493304,5.913493628257323e-08,1,High-Vol Bull
2016-05-16,0.0017866581181858415,0.998213328131311,1.3750503441149017e-08,1,High-Vol Bull
2016-05-17,0.0018401642340072557,0.9981598157992189,1.996677378499096e-08,1,High-Vol Bull
2016-05-18,0.006082130491896991,0.9939176978051485,1.7170295388957912e-07,1,High-Vol Bull
2016-05-19,0.0135424123005666,0.9864574928475235,9.48519105364869e-08,1,High-Vol Bull
2016-05-20,0.002416217794837004,0.997583735229585,4.69755774009925e-08,1,High-Vol Bull
2016-05-23,0.10105637162944557,0.8989432498114219,3.7855913291640494e-07,1,High-Vol Bull
2016-05-24,0.08271256979166686,0.9172868104788655,6.197294684645867e-07,1,High-Vol Bull
2016-05-25,0.41329153774064425,0.5866366930058131,7.176925354190675e-05,1,High-Vol Bull
2016-05-26,0.4738379769668106,0.5261611082777021,9.147554872484045e-07,1,High-Vol Bull
2016-05-27,0.7068966013202083,0.29310136330419573,2.0353755968944435e-06,0,Mean-Reverting / Stagnant
2016-05-30,0.9756954859394945,0.024300723947364548,3.790113140548157e-06,0,Mean-Reverting / Stagnant
2016-05-31,0.7425806016709691,0.25740868555806284,1.0712770968114421e-05,0,Mean-Reverting / Stagnant
2016-06-01,0.1973796951394335,0.8026192491506682,1.0557098983131235e-06,1,High-Vol Bull
2016-06-02,0.16505183586368138,0.8349479501218902,2.140144278598131e-07,1,High-Vol Bull
