date,brent,coal,carbon,gas,gas_log_return,brent_log_return,carbon_log_return,coal_log_return
2017-03-17,51.7599983215332,340.9919738769531,,,,0.00038640856647775834,,0.0026326897984159103
2017-03-20,51.619998931884766,343.3827819824219,,,,-0.0027084441661897607,,0.006986867387675844
2017-03-21,50.959999084472656,328.8386535644531,,,,-0.012868180300279697,,-0.04327859160141756
2017-03-22,50.63999938964844,328.2906799316406,,,,-0.006299227515135453,,-0.0016677805475895369
2017-03-23,50.560001373291016,320.4209289550781,,,,-0.0015809887829529856,,-0.02426390083364094
2017-03-24,50.79999923706055,318.52813720703125,,,,0.004735562565731044,,-0.005924720404377304
2017-03-27,50.75,304.5816650390625,,,,-0.0009847216440461715,,-0.04477156890848821
2017-03-28,51.33000183105469,310.4092712402344,,,,0.011363794322527099,,0.018952411468379005
2017-03-29,52.41999816894531,311.8039245605469,,,,0.02101275072037634,,0.004482886783293338
2017-03-30,52.959999084472656,316.2867126464844,,,,0.01024873137680471,,0.01427457739120186
2017-03-31,52.83000183105469,311.9533996582031,,,,-0.0024576485060077147,,-0.01379530413952601
2017-04-03,53.119998931884766,312.4017028808594,,,,0.0054742392249900185,,0.0014360523294376648
2017-04-04,54.16999816894531,318.9764404296875,,,,0.019573730807213252,,0.020827376691348043
2017-04-05,54.36000061035156,320.71978759765625,,,,0.003501384643096017,,0.005450560461729204
2017-04-06,54.88999938964844,318.1296691894531,,,,0.009702570931361176,,-0.00810874165337605
2017-04-07,55.2400016784668,319.8730163574219,,,,0.006356187483822495,,0.005465028741849842
2017-04-10,55.97999954223633,317.432373046875,,,,0.013307116983955147,,-0.007659295787450837
2017-04-11,56.22999954223633,319.1756591796875,,,,0.004455938253159708,,0.005476809597474208
2017-04-12,55.86000061035156,308.81536865234375,,,,-0.006601842719713424,,-0.0329980211012284
2017-04-13,55.88999938964844,307.8690490722656,,,,0.0005368909175391678,,-0.003069058648704548
2017-04-17,55.36000061035156,307.8690490722656,,,,-0.009528140026469956,,0.0
2017-04-18,54.88999938964844,290.6849060058594,,,,-0.008526150892293138,,-0.057434643923045314
2017-04-19,52.93000030517578,295.16778564453125,,,,-0.03636087980671299,,0.01530407625875796
2017-04-20,52.9900016784668,299.3019104003906,,,,0.0011329565442865785,,0.013908838181919236
2017-04-21,51.959999084472656,297.5087890625,,,,-0.01962907399728131,,-0.00600903011648235
2017-04-24,51.599998474121094,304.3326110839844,,,,-0.006952531266330109,,0.02267745108950514
